user_id_placeholder,user_guid,_person_details_obj,_username_suffix_uuid_part,password_hash,livekitRoomName,_avatar_uuid,seller_rating,buyer_rating,stripe_customer_id,created_at,last_login,is_verified,is_banned,full_name,profile_picture_url,updated_at,username_raw,email,bio
1,usr-9fcb82dd,"{'age': 29, 'bachelors_field': 'no degree', 'birth_date': '1995-08-02', 'city': 'Grants Pass', 'country': 'USA', 'county': 'Jackson County', 'education_level': 'some_college', 'email_address': 'geraldtgutilla1995@gmail.com', 'ethnic_background': 'white', 'first_name': 'Gerald', 'last_name': 'Gutilla', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': 'Thompson', 'occupation': 'business_operations_specialist', 'phone_number': '458-361-6574', 'sex': 'Male', 'ssn': '540-62-3719', 'state': 'OR', 'street_name': 'Crestwood St', 'street_number': 48, 'unit': '', 'uuid': '8f130f1e-1a0e-4591-8108-fc9843026d80', 'zipcode': '97527'}",c619921b,placeholder_hash_91bfa1a95af643bdbc74b2473e5e2e63,lk_user_80ce8031,c43f5d2c,4.497246278372033,4.937751393020971,cus_5284c24d34b645fca488224281325ef3,2022-04-17,2023-09-10,1,0,Gerald Gutilla,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-04-17,gerald_guitar69,gerald_guitar69@gmail.com,"Gerald Gutilla (gerald_guitar69) is a passionate guitarist who loves sharing his handmade, custom guitars with the world. When he's not playing or creating, he's teaching others the joy of music."
1,usr-7a095695,"{'age': 58, 'bachelors_field': 'no degree', 'birth_date': '1966-09-07', 'city': 'Darlington', 'country': 'USA', 'county': 'Darlington County', 'education_level': 'some_college', 'email_address': 'sabriya.locke49@icloud.com', 'ethnic_background': 'black', 'first_name': 'Sabriya', 'last_name': 'Locke', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': '', 'occupation': 'retail_salesperson', 'phone_number': '448-814-9761', 'sex': 'Female', 'ssn': '249-07-0878', 'state': 'SC', 'street_name': 'Cadosia Road', 'street_number': 59, 'unit': '24', 'uuid': 'c5083157-a10b-4d6a-9f90-5fa507562771', 'zipcode': '29532'}",82aec305,placeholder_hash_c6801cea053f48e0bb9db1e4455e062a,lk_user_6b1ea91d,79104358,4.408592812710034,4.208799360296043,cus_07c17164c8d34aa580d92973a9b15840,2022-06-27,2023-10-22,0,0,Sabriya Locke,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-06-27,sabriya_velvet89,sabriya_velvet89@outlook.com,Sabriya Locke (sabriya_velvet89) is a vintage fashion enthusiast who curates timeless pieces for the modern wardrobe. She is a lover of all things sparkly and glamorous.
1,usr-fc3f611c,"{'age': 49, 'bachelors_field': 'no degree', 'birth_date': '1975-12-30', 'city': 'Palmdale', 'country': 'USA', 'county': 'Los Angeles County', 'education_level': '9th_12th_no_diploma', 'email_address': 'eloisadibono@outlook.com', 'ethnic_background': 'salvadoran', 'first_name': 'Eloisa', 'last_name': 'Dibono', 'locale': 'en_US', 'marital_status': 'separated', 'middle_name': 'Andrea', 'occupation': 'preschool_or_kindergarten_teacher', 'phone_number': '661-318-4903', 'sex': 'Female', 'ssn': '561-69-0568', 'state': 'CA', 'street_name': 'Wisteria Dr', 'street_number': 323, 'unit': '', 'uuid': '7761ea59-f056-402b-893d-f11daa083316', 'zipcode': '93551'}",5afa61e6,placeholder_hash_da9d37c9bdbc499c895677ceae1bd1c0,lk_user_3c2805a4,ae2683e4,3.641607881741552,4.238109930888572,cus_27a1a5a43b76416181871abec0786f2c,2023-04-11,2023-09-15,1,0,Eloisa Dibono,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-04-11,eloisa_dibono_21,eloisa_dibono_21@outlook.com,Eloisa Dibono is an avid traveler who loves sharing her adventures through her photography.  Her Instagram account is a visual journal of her experiences and inspiration.
1,usr-c8b765b1,"{'age': 75, 'bachelors_field': 'business', 'birth_date': '1950-02-25', 'city': 'Montclair', 'country': 'USA', 'county': 'San Bernardino County', 'education_level': 'bachelors', 'email_address': 'pedromunera17@yahoo.com', 'ethnic_background': 'mexican', 'first_name': 'Pedro', 'last_name': 'Munera', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': '', 'occupation': 'driver_sales_worker_or_truck_driver', 'phone_number': '909-211-4382', 'sex': 'Male', 'ssn': '570-61-1234', 'state': 'CA', 'street_name': 'Brookside Dr', 'street_number': 102, 'unit': '', 'uuid': 'd8496031-094b-4f65-8325-75a0f9959a45', 'zipcode': '91763'}",c79fce29,placeholder_hash_25d364e1cee1467a8a712987e29ac25a,lk_user_30a2fe1c,23612616,3.5733091974224203,3.6843523259147113,cus_53f9dd9b8c444154acc8d88889da8f66,2023-06-20,2023-09-08,0,0,Pedro Munera,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-06-20,pedro_munera_galactic89,pedro_munera_galactic89@outlook.com,"Pedro Munera, aka pedro_munera_galactic89, is a stargazing enthusiast who loves sharing his passion for astrophotography. When he's not capturing the cosmos, he's exploring new music and sharing his latest finds."
1,usr-d0f14253,"{'age': 34, 'bachelors_field': 'no degree', 'birth_date': '1991-02-27', 'city': 'Austin', 'country': 'USA', 'county': 'Travis County', 'education_level': 'high_school', 'email_address': 'jmiguel1991@icloud.com', 'ethnic_background': 'mexican', 'first_name': 'Jaime', 'last_name': 'Miguel', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': '', 'occupation': 'stocker_or_order_filler', 'phone_number': '737-289-9321', 'sex': 'Female', 'ssn': '452-50-8101', 'state': 'TX', 'street_name': 'N Melandra Wy', 'street_number': 58, 'unit': '', 'uuid': '86ebcbab-56dc-4926-b1fe-0abdc3a3f025', 'zipcode': '78724'}",692f9f5c,placeholder_hash_35d8fdd988364836a0832f48251a4457,lk_user_05647cc1,22127672,3.796709230244847,4.381737738355526,cus_f04650a254d846f282834de8c4b35522,2022-06-01,2023-11-23,1,0,Jaime Miguel,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-06-01,jaime_miguel22,jaime_miguel22@outlook.com,"""Jaime Miguel (jaime_miguel22) is a thrift store enthusiast who loves turning vintage finds into modern treasures. He's always on the hunt for the next unique piece to add to his collection.""

OR

""Jaime Miguel (jaime_miguel22) is a self-proclaimed ""vintage queen"" with a knack for finding hidden gems. He's passionate about sharing his love for thrifted fashion and home decor with the community."""
1,usr-d756efe5,"{'age': 47, 'bachelors_field': 'no degree', 'birth_date': '1977-09-24', 'city': 'Ellisville', 'country': 'USA', 'county': 'Jones County', 'education_level': 'some_college', 'email_address': 'dewanlamorrisanderson24@icloud.com', 'ethnic_background': 'black', 'first_name': 'Dewan', 'last_name': 'Anderson', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Lamorris', 'occupation': 'shipping_receiving_or_inventory_clerk', 'phone_number': '601-432-3942', 'sex': 'Male', 'ssn': '428-18-5480', 'state': 'MS', 'street_name': 'Gum Springs Rd', 'street_number': 198, 'unit': 'D', 'uuid': '7db6aa26-78b2-4da8-899c-0d38e692e1b6', 'zipcode': '39437'}",2037c9a0,placeholder_hash_aa75c569b2f0497f9ae7ccc2eb56382b,lk_user_03dee3a0,5778f784,4.556991559339416,4.347785712136582,cus_b802885340a74527ae89abcfc7f250cb,2022-06-16,2023-10-30,1,0,Dewan Anderson,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-06-16,dewan_velvet7,dewan_velvet7@outlook.com,Dewan Anderson (dewan_velvet7) is a vintage fashion enthusiast with a keen eye for unique finds. She loves sharing her curated collection of timeless treasures and inspiring others to embrace retro style.
1,usr-bfcc7ca7,"{'age': 78, 'bachelors_field': 'no degree', 'birth_date': '1946-10-11', 'city': 'Orangeburg', 'country': 'USA', 'county': 'Orangeburg County', 'education_level': 'high_school', 'email_address': 'jacksond@icloud.com', 'ethnic_background': 'black', 'first_name': 'Destiny', 'last_name': 'Jackson', 'locale': 'en_US', 'marital_status': 'divorced', 'middle_name': 'Avery', 'occupation': 'sewing_machine_operator', 'phone_number': '803-805-9646', 'sex': 'Female', 'ssn': '247-39-9340', 'state': 'SC', 'street_name': 'Dowd Rd', 'street_number': 291, 'unit': '', 'uuid': '760de739-ecaa-4f78-91c5-31f362f7a995', 'zipcode': '29115'}",7e853430,placeholder_hash_3f85ab75c11241808871d148e34e6f40,lk_user_695b94b7,7cba52ff,4.50404463445229,4.580419874864774,cus_b154cb440add406ba25a6b812e3b7ebc,2022-01-11,2023-07-01,1,0,Destiny Jackson,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-01-11,destiny_jax_94,destiny_jax_94@outlook.com,"Destiny Jackson (@destiny_jax_94) is a vintage fashion enthusiast who loves sharing her unique thrifted finds with the world.

She's always on the hunt for the next hidden gem to add to her collection."
1,usr-f12d047f,"{'age': 61, 'bachelors_field': 'stem', 'birth_date': '1963-10-03', 'city': 'Chino', 'country': 'USA', 'county': 'San Bernardino County', 'education_level': 'bachelors', 'email_address': 'marco.salcedo63@icloud.com', 'ethnic_background': 'mexican', 'first_name': 'Marco', 'last_name': 'Salcedo', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': '', 'occupation': 'janitor_or_building_cleaner', 'phone_number': '909-633-4242', 'sex': 'Male', 'ssn': '572-29-3344', 'state': 'CA', 'street_name': 'Adobe Bluffs Dr', 'street_number': 931, 'unit': '', 'uuid': '816e677b-8f7f-4778-983b-e8d7a2b93749', 'zipcode': '91710'}",8d3acb67,placeholder_hash_d018ea6569a548ee806be54ae1d45fad,lk_user_bd2aeed0,dadafc83,3.671439106087835,4.619564568741083,cus_56a99997ac354063922a26bcce4ef611,2022-08-16,2023-10-11,1,0,Marco Salcedo,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-08-16,marco_salcedo_veloz,marco_salcedo_veloz@gmail.com,"Marco Salcedo (@marco_salcedo_veloz) is a thrift store treasure hunter, always on the lookout for unique vintage finds to share with the community.

His passion for vintage fashion and unique style sets him apart from the crowd."
1,usr-3a12affa,"{'age': 63, 'bachelors_field': 'no degree', 'birth_date': '1961-12-11', 'city': 'Anderson', 'country': 'USA', 'county': 'Madison County', 'education_level': 'some_college', 'email_address': 'filomenamilton@hotmail.com', 'ethnic_background': 'white', 'first_name': 'Filomena', 'last_name': 'Milton', 'locale': 'en_US', 'marital_status': 'married_present', 'middle_name': 'Marie', 'occupation': 'packaging_or_filling_machine_operator_or_tender', 'phone_number': '765-756-9454', 'sex': 'Female', 'ssn': '317-82-1656', 'state': 'IN', 'street_name': 'St Rt 162', 'street_number': 306, 'unit': '', 'uuid': '4d9dcd7e-29e2-4c23-ac37-1647c643c3cc', 'zipcode': '46016'}",78d76050,placeholder_hash_ec84dfa57e9e4801ad83f6549748cf92,lk_user_23ba7b87,fc557f15,4.610681836775968,4.092858140849954,cus_3d601923eb334e94a89824bb23cf74a0,2022-11-17,2023-11-11,1,0,Filomena Milton,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2022-11-17,filomena_milton_52,filomena_milton_52@outlook.com,"Filomena Milton (filomena_milton_52) is a passionate vintage hunter, always on the lookout for unique treasures to share with the community. She loves to find a new home for her finds and bring joy to others."
1,usr-5526c15b,"{'age': 53, 'bachelors_field': 'business', 'birth_date': '1972-03-14', 'city': 'Memphis', 'country': 'USA', 'county': 'Shelby County', 'education_level': 'bachelors', 'email_address': 'eboykin@gmail.com', 'ethnic_background': 'black', 'first_name': 'Evelyn', 'last_name': 'Boykin', 'locale': 'en_US', 'marital_status': 'never_married', 'middle_name': '', 'occupation': 'sales_manager', 'phone_number': '901-396-4006', 'sex': 'Female', 'ssn': '410-66-0913', 'state': 'TN', 'street_name': 'Riverstone Blvd', 'street_number': 52, 'unit': '', 'uuid': 'a59ed176-e220-48d4-ba57-22b56a1d2820', 'zipcode': '38111'}",54016510,placeholder_hash_8787092c7ecc45b0ac51ae5c5ff0c596,lk_user_a234e27b,fdb5cdda,4.246110747293304,4.419856795147721,cus_4b0cd53da4cb44708ec62e54f9942ee6,2023-05-10,2023-10-22,1,0,Evelyn Boykin,'https://synthetic-avatars.com/user_pics/' + _avatar_uuid + '.png',2023-05-10,evie_skylark99,evie_skylark99@outlook.com,"Evelyn Boykin, aka evie_skylark99, is a vintage fashion enthusiast who loves sharing her unique finds with the world. She believes that every piece of clothing tells a story and enjoys helping others find their perfect fit."
